job_role,country,company_name
Data Scientist,United States of America,"Abacus.AI, Inc"
Data Scientist,United States of America,Alberici Corporation
Data Scientist,United States of America,Autocase (by Impact Infrastructure)
Data Scientist,United States of America,Berkeley Center for Health Technology
Data Scientist,United States of America,CTrees
Data Scientist,United States of America,ClearGage
Data Scientist,United States of America,"Composable Analytics, Inc."
Data Scientist,United States of America,"Cox Enterprises, Inc."
Data Scientist,United States of America,Curta
Data Scientist,United States of America,"Diamondback Energy, Inc."
Data Scientist,United States of America,Drone city
Data Scientist,United States of America,"ENTMatrix, Inc"
Data Scientist,United States of America,Eagle Global Scientific
Data Scientist,United States of America,"Enact Holdings, Inc."
Data Scientist,United States of America,Fast.ai
Data Scientist,United States of America,Focus Automated Equities
Data Scientist,United States of America,Forge Biologics
Data Scientist,United States of America,Fortune
Data Scientist,United States of America,Freelance Project
Data Scientist,United States of America,GIAGCP
Data Scientist,United States of America,GRANGE HEALTHCARE LTD
Data Scientist,United States of America,Hemlock Semiconductor Operations LLC
Data Scientist,United States of America,Horiana
Data Scientist,United States of America,Inbound Web Services
Data Scientist,United States of America,Infinity Tech Group
Data Scientist,United States of America,Innotech Controls
Data Scientist,United States of America,Inseye INC
Data Scientist,United States of America,Intellect
Data Scientist,United States of America,J.R. Simplot Company
Data Scientist,United States of America,Kateri
Data Scientist,United States of America,Kohler Co.
Data Scientist,United States of America,Life Care Services
Data Scientist,United States of America,Metagenics
Data Scientist,United States of America,Motivemetrics
Data Scientist,United States of America,Moxie Labs
Data Scientist,United States of America,Nagarro
Data Scientist,United States of America,National Geospatial-Intelligence Agency
Data Scientist,United States of America,Nuel
Data Scientist,United States of America,O'Neil Global Advisors
Data Scientist,United States of America,"SZ DJI Technology Co., Ltd."
Data Scientist,United States of America,SafetyClerk
Data Scientist,United States of America,Sala Scala
Data Scientist,United States of America,Soleo Health
Data Scientist,United States of America,Sowe Consulting
Data Scientist,United States of America,Springboard
Data Scientist,United States of America,Stratagen Bio
Data Scientist,United States of America,Sumon IT USA
Data Scientist,United States of America,The Children's Museum of Phoenix
Data Scientist,United States of America,The University of West Florida
Data Scientist,United States of America,Velsera
Data Scientist,United States of America,Verasight
Data Scientist,United States of America,Vitharka
Data Scientist,United States of America,Wacker Chemie AG
Data Scientist,United States of America,Yale Program on Climate Change Communication
Data Engineer,United States of America,7th Infantry Division
Data Engineer,United States of America,AT&T Mobility Services LLC
Data Engineer,United States of America,Absolute Storage Management
Data Engineer,United States of America,Altair Data
Data Engineer,United States of America,"American Modern Insurance Group, Inc."
Data Engineer,United States of America,Argeniss Software
Data Engineer,United States of America,Assurit
Data Engineer,United States of America,Azalea Health
Data Engineer,United States of America,BT MSL
Data Engineer,United States of America,CardinalCommerce
Data Engineer,United States of America,Carnival Corporation & plc
Data Engineer,United States of America,Cenveo Worldwide Limited
Data Engineer,United States of America,Charlie Health
Data Engineer,United States of America,City of Milwaukee
Data Engineer,United States of America,Crown Data Systems
Data Engineer,United States of America,Data Council
Data Engineer,United States of America,Early Warning's
Data Engineer,United States of America,Empire
Data Engineer,United States of America,Empresas PUblicas de Medellin
Data Engineer,United States of America,"Equinix, Inc."
Data Engineer,United States of America,"Essex, an Emmes Company"
Data Engineer,United States of America,Fanbyte
Data Engineer,United States of America,Field AI
Data Engineer,United States of America,"FlexShopper, LLC"
Data Engineer,United States of America,Freelance | Self-Employed
Data Engineer,United States of America,GLOBALFOUNDRIES Inc.
Data Engineer,United States of America,Global Callcenter Solutions
Data Engineer,United States of America,Hyperlight
Data Engineer,United States of America,Indigov
Data Engineer,United States of America,Invergis Technologies
Data Engineer,United States of America,"JVIS USA, LLC"
Data Engineer,United States of America,James Financial Advisors
Data Engineer,United States of America,Kahoot!
Data Engineer,United States of America,Knowmad mood
Data Engineer,United States of America,Level Agency
Data Engineer,United States of America,Lightyear Capital LLC
Data Engineer,United States of America,Maritz Global Events
Data Engineer,United States of America,Maxwell software and solutions
Data Engineer,United States of America,Meritore Technologies
Data Engineer,United States of America,Ministry of Justice (United Kingdom)
Data Engineer,United States of America,"National Ground Intelligence Center, Pragmatics, Inc."
Data Engineer,United States of America,Nature'S Way
Data Engineer,United States of America,"Neeve, Inc"
Data Engineer,United States of America,New Access S.A.
Data Engineer,United States of America,New York City CAS
Data Engineer,United States of America,Nile
Data Engineer,United States of America,People Health Services Pvt Ltd
Data Engineer,United States of America,Pony.ai
Data Engineer,United States of America,Power Support
Data Engineer,United States of America,Pulsedata
Data Engineer,United States of America,Qbotica
Data Engineer,United States of America,Quvia
Data Engineer,United States of America,SiteIQ
Data Engineer,United States of America,Sonar
Data Engineer,United States of America,Sports Reference
Data Engineer,United States of America,Stacknexus Technologies India Pvt. Ltd.
Data Engineer,United States of America,Stanford Institute for Human-Centered Artificial Intelligence
Data Engineer,United States of America,Start Early
Data Engineer,United States of America,THG Ingenuity
Data Engineer,United States of America,"The Jellyvision Lab, Inc."
Data Engineer,United States of America,"U-Haul International, Inc."
Data Engineer,United States of America,U.S. Army Recruiting Command (USAREC)
Data Engineer,United States of America,United Way Worldwide
Data Engineer,United States of America,Vector
Data Engineer,United States of America,Vulcan Value Partners
Data Engineer,United States of America,XL Construction Corporation
Data Engineer,United States of America,"ZEECO, INC."
Data Engineer,United States of America,打老虎
Data Scientist,United States of America,AF Group
Data Scientist,United States of America,AMS India
Data Scientist,United States of America,Arccos Golf
Data Scientist,United States of America,Arkansas Department of Shared Administrative Services
Data Scientist,United States of America,Arora Infotech
Data Scientist,United States of America,Astreya
Data Scientist,United States of America,Axos Bank
Data Scientist,United States of America,Azra AI
Data Scientist,United States of America,"BHI, CO"
Data Scientist,United States of America,BeOne Medicines
Data Scientist,United States of America,Billups
Data Scientist,United States of America,Blink by Globe Biomedical
Data Scientist,United States of America,Boll & Branch LLC
Data Scientist,United States of America,Cinemark
Data Scientist,United States of America,Coeur Mining Inc.
Data Scientist,United States of America,ColigoMed
